Tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car
10/31/2013,23.0,30.2,26.1,91.0,0.0,0.6,4.0,0.0,2.0,N 
1/11/2013,22.0,30.0,25.1,91.0,0.0,5.5,4.0,0.0,3.0,N 
2/11/2013,22.0,29.8,25.9,91.0,0.0,4.8,4.0,180.0,2.0,S 
3/11/2013,23.0,30.2,26.9,91.0,18.8,6.8,4.0,180.0,2.0,S 
4/11/2013,23.0,30.2,25.9,91.0,0.0,5.1,5.0,180.0,2.0,S 
5/11/2013,23.0,31.0,25.6,91.0,6.0,2.4,5.0,180.0,3.0,SW
6/11/2013,23.0,29.6,26.1,91.0,5.9,1.2,3.0,360.0,2.0,W 
7/11/2013,22.0,30.6,26.7,91.0,0.0,3.8,4.0,180.0,2.0,S 
8/11/2013,23.0,30.8,23.0,91.0,19.8,3.6,5.0,180.0,2.0,SW
9/11/2013,23.0,29.2,25.3,91.0,42.8,1.8,4.0,230.0,2.0,W 
10/11/2013,23.0,29.2,25.8,91.0,0.2,3.0,4.0,180.0,2.0,S 
11/11/2013,22.0,31.0,26.4,91.0,0.0,6.6,5.0,180.0,3.0,S 
12/11/2013,23.0,30.8,26.1,91.0,0.0,7.9,5.0,180.0,2.0,S 
11/13/2013,24.0,30.8,26.9,91.0,0.6,3.6,5.0,10.0,2.0,S 
11/14/2013,23.0,30.0,25.4,91.0,13.0,4.4,4.0,180.0,2.0,S 
11/15/2013,23.0,30.6,27.2,91.0,0.0,5.0,4.0,180.0,2.0,S 
11/16/2013,23.0,31.0,26.8,91.0,0.0,3.2,4.0,180.0,2.0,S 
11/17/2013,24.0,31.4,27.0,91.0,4.0,4.2,5.0,180.0,2.0,W 
11/18/2013,23.0,30.2,26.3,91.0,16.2,4.0,4.0,10.0,2.0,SW
11/19/2013,23.0,30.0,26.3,91.0,3.8,3.1,4.0,20.0,2.0,W 
11/20/2013,21.0,27.0,23.5,91.0,16.4,0.0,5.0,180.0,4.0,S 
11/21/2013,22.0,30.4,22.8,91.0,0.0,5.8,4.0,30.0,3.0,S 
11/22/2013,22.0,30.8,25.6,91.0,0.0,6.6,4.0,360.0,3.0,SW
11/23/2013,23.0,31.0,26.4,91.0,6.0,1.1,3.0,180.0,2.0,NE
11/24/2013,22.0,30.2,24.3,91.0,1.6,6.4,4.0,180.0,2.0,SE
11/25/2013,22.0,31.4,26.0,91.0,0.0,7.0,5.0,180.0,2.0,SW
11/26/2013,22.0,31.0,26.2,91.0,4.8,5.8,4.0,350.0,3.0,S 
11/27/2013,23.0,30.6,26.9,91.0,13.4,3.5,4.0,20.0,4.0,S 
11/28/2013,22.0,29.6,25.7,91.0,2.2,1.6,4.0,180.0,2.0,SE
11/29/2013,23.0,30.4,25.5,91.0,13.0,4.4,5.0,180.0,2.0,S 
11/30/2013,23.0,31.2,26.0,91.0,1.2,5.0,5.0,350.0,2.0,N 
1/12/2013,23.0,30.8,26.4,91.0,2.0,5.0,3.0,30.0,2.0,S 
2/12/2013,23.0,30.6,26.9,91.0,6.4,5.4,4.0,30.0,2.0,S 
3/12/2013,23.0,30.4,26.1,91.0,57.6,3.9,4.0,20.0,4.0,N 
4/12/2013,23.0,30.2,26.1,91.0,5.8,3.0,4.0,30.0,3.0,W 
5/12/2013,23.0,30.2,26.2,91.0,0.0,2.6,3.0,30.0,1.0,S 
6/12/2013,23.0,31.2,26.7,91.0,0.0,5.6,4.0,30.0,2.0,SW
7/12/2013,23.0,31.0,26.6,91.0,2.0,4.3,4.0,30.0,3.0,S 
8/12/2013,23.0,30.8,26.6,91.0,8.4,4.4,4.0,30.0,3.0,NE
9/12/2013,23.0,31.2,26.3,91.0,0.0,7.1,4.0,50.0,2.0,S 
10/12/2013,23.0,30.6,26.4,91.0,3.4,4.7,4.0,360.0,2.0,S 
11/12/2013,24.0,30.2,25.7,91.0,6.2,1.4,4.0,30.0,3.0,SE
12/12/2013,23.0,30.8,26.2,91.0,6.2,4.6,4.0,30.0,3.0,S 
12/13/2013,23.0,30.4,26.3,91.0,15.4,4.5,3.0,30.0,3.0,E 
12/14/2013,23.0,30.4,28.8,91.0,0.8,3.7,4.0,240.0,4.0,NW
12/15/2013,23.0,30.0,26.0,91.0,2.6,1.0,4.0,360.0,3.0,N 
12/16/2013,23.0,30.6,26.7,91.0,2.8,5.6,4.0,200.0,3.0,W 
12/17/2013,23.0,31.2,26.0,91.0,1.9,5.0,4.0,30.0,3.0,W 
12/18/2013,24.0,31.0,26.4,91.0,0.0,1.3,4.0,30.0,3.0,W 
12/19/2013,24.0,30.4,26.8,91.0,6.0,1.5,5.0,30.0,3.0,W 
12/20/2013,23.0,31.0,26.4,91.0,4.6,3.9,4.0,340.0,2.0,NE
12/21/2013,23.0,29.4,25.1,91.0,3.8,1.1,4.0,10.0,2.0,N 
12/22/2013,23.0,30.4,25.4,91.0,0.8,3.4,4.0,20.0,2.0,S 
12/23/2013,23.0,30.0,25.5,91.0,4.0,7.4,5.0,20.0,2.0,SW
12/24/2013,23.0,29.0,24.3,91.0,0.6,1.8,4.0,190.0,3.0,SW
12/25/2013,23.0,29.2,25.2,91.0,0.0,2.6,3.0,30.0,2.0,N 
12/26/2013,24.0,31.0,26.9,91.0,0.0,3.3,4.0,30.0,2.0,NE
12/27/2013,23.0,28.8,25.4,91.0,4.4,0.0,5.0,20.0,2.0,W 
12/28/2013,23.0,30.2,27.0,91.0,9.4,3.9,4.0,200.0,2.0,S 
12/29/2013,22.0,31.6,26.8,91.0,0.0,8.0,4.0,40.0,2.0,SW
12/30/2013,24.0,31.4,27.1,91.0,18.1,7.7,4.0,30.0,2.0,SW
12/31/2013,24.0,30.2,25.7,91.0,0.0,1.5,4.0,30.0,2.0,W 
1/1/2014,23.0,28.4,24.4,91.0,0.0,0.0,4.0,30.0,48.0,N 
2/1/2014,23.0,30.4,25.6,91.0,0.0,0.0,4.0,0.0,46.0,N 
3/1/2014,22.0,30.4,26.1,91.0,0.0,0.0,5.0,30.0,45.0,N 
4/1/2014,23.0,31.2,27.1,91.0,0.0,0.0,5.0,20.0,43.0,N 
5/1/2014,23.0,31.2,26.9,91.0,0.0,0.0,4.0,30.0,41.0,N 
6/1/2014,24.0,31.6,27.2,91.0,0.0,0.0,5.0,30.0,43.0,N 
7/1/2014,23.0,30.2,25.9,91.0,0.0,0.0,5.0,200.0,44.0,N 
8/1/2014,23.0,28.8,25.7,91.0,0.0,0.0,5.0,10.0,45.0,N 
9/1/2014,23.0,30.6,25.4,91.0,0.0,0.0,5.0,30.0,44.0,N 
10/1/2014,23.0,30.4,26.4,91.0,0.0,0.0,6.0,10.0,43.0,N 
11/1/2014,24.0,32.0,27.3,91.0,0.0,0.0,5.0,0.0,42.0,N 
12/1/2014,23.0,33.4,29.0,91.0,0.0,0.0,5.0,200.0,38.0,N 
1/13/2014,23.0,31.2,26.1,91.0,0.0,0.0,5.0,0.0,45.0,N 
1/14/2014,23.0,33.0,27.7,91.0,0.0,0.0,6.0,0.0,39.0,N 
1/15/2014,24.0,33.2,27.3,91.0,0.0,0.0,5.0,160.0,42.0,N 
1/16/2014,23.0,30.4,25.7,91.0,0.0,0.0,12.0,0.0,43.0,N 
1/17/2014,23.0,28.4,25.8,91.0,0.0,0.0,4.0,10.0,44.0,N 
1/18/2014,23.0,31.6,25.6,91.0,0.0,0.0,4.0,20.0,45.0,N 
1/19/2014,23.0,33.2,30.6,91.0,0.0,0.0,8.0,0.0,39.0,N 
1/20/2014,23.0,32.2,27.0,91.0,0.0,0.0,5.0,250.0,42.0,N 
1/21/2014,23.0,27.6,24.9,91.0,0.0,0.0,6.0,0.0,43.0,N 
1/22/2014,23.0,27.8,23.9,91.0,0.0,0.0,3.0,0.0,49.0,N 
1/23/2014,22.0,30.2,26.0,91.0,0.0,0.0,4.0,20.0,43.0,N 
1/24/2014,23.0,31.4,26.4,91.0,0.0,0.0,7.0,0.0,43.0,N 
1/25/2014,23.0,29.0,23.7,91.0,0.0,0.0,8.0,0.0,47.0,N 
1/26/2014,21.0,31.0,25.9,91.0,0.0,0.0,4.0,0.0,45.0,N 
1/27/2014,21.0,31.2,26.3,91.0,0.0,0.0,5.0,0.0,43.0,N 
1/28/2014,23.0,31.2,26.5,91.0,0.0,0.0,7.0,300.0,42.0,N 
1/29/2014,24.0,30.8,27.0,91.0,0.0,0.0,6.0,0.0,39.0,N 
1/30/2014,23.0,32.2,27.4,91.0,0.0,0.0,5.0,300.0,37.0,N 
1/31/2014,23.0,32.2,27.0,91.0,0.0,0.0,4.0,0.0,41.0,N 
1/2/2014,23.0,32.4,27.0,91.0,0.0,0.0,6.0,330.0,36.0,N 
2/2/2014,23.0,33.2,28.2,91.0,0.0,0.0,4.0,340.0,36.0,N 
3/2/2014,23.0,33.0,28.4,91.0,0.0,0.0,6.0,330.0,34.0,N 
4/2/2014,22.0,34.0,28.2,91.0,0.0,0.0,6.0,310.0,36.0,N 
5/2/2014,23.0,34.0,27.2,91.0,0.0,0.0,6.0,350.0,41.0,N 
6/2/2014,23.0,31.8,26.6,91.0,0.0,0.0,4.0,360.0,44.0,N 
7/2/2014,24.0,31.0,26.6,91.0,0.0,0.0,3.0,600.0,43.0,N 
8/2/2014,23.0,31.4,26.6,91.0,0.0,0.0,4.0,320.0,43.0,N 
9/2/2014,24.0,31.6,27.4,91.0,0.0,0.0,5.0,600.0,42.0,N 
10/2/2014,22.0,24.6,26.0,91.0,0.0,0.0,3.0,280.0,43.0,N 
11/2/2014,22.0,30.4,25.9,91.0,0.0,0.0,4.0,220.0,43.0,N 
12/2/2014,22.0,29.8,26.0,91.0,0.0,0.0,4.0,360.0,42.0,N 
2/13/2014,23.0,28.8,25.1,91.0,0.0,0.0,5.0,320.0,46.0,N 
2/14/2014,23.0,30.4,25.5,91.0,0.0,0.0,6.0,360.0,45.0,N 
2/15/2014,22.0,30.0,26.3,91.0,0.0,0.0,3.0,340.0,41.0,N 
2/16/2014,22.0,32.0,26.9,91.0,0.0,0.0,5.0,360.0,39.0,N 
2/17/2014,24.0,28.8,25.7,91.0,0.0,0.0,6.0,360.0,44.0,N 
2/18/2014,23.0,31.2,26.6,91.0,0.0,0.0,9.0,350.0,36.0,N 
2/19/2014,24.0,31.0,26.8,91.0,0.0,0.0,5.0,350.0,39.0,N 
2/20/2014,23.0,30.8,26.3,91.0,0.0,0.0,6.0,450.0,42.0,N 
2/21/2014,23.0,31.0,26.5,91.0,0.0,0.0,5.0,350.0,40.0,N 
2/22/2014,22.0,30.8,25.8,91.0,0.0,0.0,5.0,350.0,42.0,N 
2/23/2014,23.0,31.0,26.3,91.0,0.0,0.0,5.0,320.0,44.0,N 
2/24/2014,22.0,32.0,26.4,91.0,0.0,0.0,7.0,340.0,40.0,N 
2/25/2014,23.0,30.6,26.3,91.0,0.0,0.0,4.0,290.0,42.0,N 
2/26/2014,22.0,0.0,26.2,91.0,0.0,0.0,5.0,350.0,41.0,N 
2/27/2014,29.0,30.6,26.5,91.0,0.0,0.0,5.0,260.0,41.0,N 
2/28/2014,22.0,30.9,26.9,91.0,0.0,0.0,4.0,240.0,43.0,N 
1/3/2014,23.0,30.8,26.5,91.0,0.0,4.3,4.0,30.0,44.0,N 
2/3/2014,23.0,30.0,26.3,91.0,2.0,3.8,4.0,40.0,46.0,N 
3/3/2014,24.0,30.4,26.3,91.0,6.4,6.3,4.0,30.0,67.0,N 
4/3/2014,22.0,30.2,26.6,91.0,57.2,5.6,4.0,200.0,42.0,N 
5/3/2014,22.0,31.2,26.1,91.0,5.8,6.4,4.0,30.0,44.0,N 
6/3/2014,23.0,31.0,26.3,91.0,0.0,6.1,5.0,30.0,46.0,N 
7/3/2014,24.0,30.4,26.8,91.0,0.0,2.4,4.0,290.0,46.0,N 
8/3/2014,24.0,30.4,26.4,91.0,2.0,3.6,5.0,30.0,49.0,N 
9/3/2014,24.0,29.8,25.7,91.0,8.4,0.2,4.0,30.0,46.0,N 
10/3/2014,23.0,29.4,26.2,91.0,0.0,3.6,3.0,30.0,47.0,N 
11/3/2014,24.0,28.8,25.3,91.0,3.4,2.3,4.0,40.0,47.0,N 
12/3/2014,23.0,29.8,26.2,91.0,6.2,7.8,4.0,130.0,43.0,N 
3/13/2014,23.0,29.8,26.7,91.0,0.0,0.0,3.0,30.0,44.0,N 
3/14/2014,23.0,30.0,24.4,91.0,15.4,0.0,3.0,30.0,48.0,N 
3/15/2014,23.0,27.6,24.9,91.0,0.0,0.0,4.0,30.0,48.0,N 
3/16/2014,23.0,28.6,25.2,91.0,2.6,0.0,3.0,30.0,48.0,N 
3/17/2014,23.0,30.2,26.6,91.0,2.6,0.0,4.0,30.0,44.0,N 
3/18/2014,23.0,29.8,26.2,91.0,3.1,0.0,4.0,0.0,45.0,N 
3/19/2014,24.0,27.8,25.1,91.0,0.0,0.0,4.0,30.0,47.0,N 
3/20/2014,23.0,0.0,26.6,91.0,6.0,0.0,4.0,30.0,42.0,N 
3/21/2014,23.0,30.0,26.7,91.0,4.6,0.0,5.0,30.0,43.0,N 
3/22/2014,0.0,30.2,26.0,91.0,3.8,0.0,4.0,40.0,46.0,N 
3/23/2014,23.0,28.0,25.0,91.0,0.8,0.0,4.0,30.0,47.0,N 
3/24/2014,23.0,30.6,26.4,91.0,4.0,0.0,4.0,0.0,44.0,N 
3/25/2014,23.0,0.0,25.4,91.0,0.6,0.0,4.0,30.0,48.0,N 
3/26/2014,0.0,29.6,26.4,91.0,0.0,0.0,3.0,30.0,44.0,N 
3/27/2014,23.0,0.0,26.7,91.0,0.0,0.0,5.0,30.0,44.0,N 
3/28/2014,0.0,0.0,0.0,91.0,4.4,0.0,0.0,0.0,25.0,N 
3/29/2014,0.0,0.0,0.0,91.0,9.4,0.0,0.0,0.0,0.0,N 
3/30/2014,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,N 
3/31/2014,0.0,0.0,0.0,91.0,18.1,0.0,0.0,0.0,0.0,N 
1/4/2014,24.0,30.4,25.5,91.0,0.0,0.0,5.0,360.0,43.0,N 
2/4/2014,23.0,28.2,25.3,91.0,0.0,0.0,4.0,340.0,48.0,N 
3/4/2014,23.0,29.2,26.0,91.0,0.0,0.0,4.0,280.0,44.0,N 
4/4/2014,23.0,30.0,26.5,91.0,0.0,0.0,4.0,250.0,46.0,N 
5/4/2014,23.0,29.8,25.2,91.0,0.0,0.0,5.0,180.0,47.0,N 
6/4/2014,23.0,30.8,26.5,91.0,0.0,0.0,5.0,350.0,45.0,N 
7/4/2014,23.0,29.6,26.2,91.0,0.0,0.0,3.0,330.0,46.0,N 
8/4/2014,23.0,28.0,25.0,91.0,0.0,0.0,5.0,350.0,48.0,N 
9/4/2014,24.0,29.8,24.7,91.0,0.0,0.0,5.0,360.0,47.0,N 
10/4/2014,23.0,29.0,25.2,91.0,0.0,0.0,5.0,170.0,44.0,N 
11/4/2014,23.0,30.4,25.8,91.0,0.0,0.0,3.0,290.0,47.0,N 
12/4/2014,24.0,30.6,26.1,91.0,0.0,0.0,4.0,230.0,45.0,N 
4/13/2014,24.0,30.2,27.1,91.0,0.0,0.0,4.0,340.0,44.0,N 
4/14/2014,24.0,28.2,25.8,91.0,0.0,0.0,3.0,220.0,47.0,N 
4/15/2014,22.0,30.6,26.0,91.0,0.0,0.0,4.0,200.0,45.0,N 
4/16/2014,23.0,29.8,25.8,91.0,0.0,0.0,4.0,320.0,44.0,N 
4/17/2014,23.0,29.8,26.1,91.0,0.0,0.0,5.0,200.0,45.0,N 
4/18/2014,23.0,30.4,26.7,91.0,0.0,0.0,4.0,240.0,41.0,N 
4/19/2014,23.0,31.0,26.9,91.0,0.0,0.0,4.0,300.0,42.0,N 
4/20/2014,23.0,31.2,26.8,91.0,0.0,0.0,5.0,360.0,42.0,N 
4/21/2014,23.0,31.6,27.7,91.0,0.0,0.0,7.0,270.0,40.0,N 
4/22/2014,23.0,31.0,27.5,91.0,0.0,0.0,8.0,350.0,40.0,N 
4/23/2014,23.0,33.0,27.7,91.0,0.0,0.0,8.0,350.0,41.0,N 
4/24/2014,24.0,27.4,24.6,91.0,0.0,0.0,4.0,330.0,49.0,N 
4/25/2014,23.0,30.4,26.1,91.0,0.0,0.0,5.0,240.0,47.0,N 
4/26/2014,24.0,30.6,26.5,91.0,0.0,0.0,3.0,280.0,45.0,N 
4/27/2014,23.0,30.2,26.7,91.0,0.0,0.0,7.0,340.0,43.0,N 
4/28/2014,23.0,30.2,26.2,91.0,0.0,0.0,4.0,210.0,44.0,N 
4/29/2014,23.0,31.4,27.0,91.0,0.0,0.0,4.0,250.0,42.0,N 
4/30/2014,23.0,30.4,26.2,91.0,0.0,0.0,4.0,220.0,43.0,N 
1/5/2014,23.0,30.8,26.5,91.0,3.4,4.3,4.0,30.0,44.0,N 
2/5/2014,23.0,30.0,26.3,91.0,0.0,3.8,4.0,40.0,46.0,N 
3/5/2014,24.0,30.4,26.3,91.0,0.8,6.3,4.0,30.0,67.0,N 
4/5/2014,22.0,30.2,26.6,91.0,0.0,5.6,4.0,200.0,42.0,N 
5/5/2014,22.0,31.2,26.1,91.0,0.0,6.4,4.0,30.0,44.0,N 
6/5/2014,23.0,31.0,26.3,91.0,5.8,6.1,5.0,30.0,46.0,N 
7/5/2014,24.0,30.4,26.8,91.0,6.2,2.4,4.0,290.0,46.0,N 
8/5/2014,24.0,30.4,26.4,91.0,0.0,3.6,5.0,30.0,49.0,N 
9/5/2014,24.0,29.8,25.7,91.0,7.2,0.2,4.0,30.0,46.0,N 
10/5/2014,23.0,29.4,26.2,91.0,12.4,3.6,3.0,30.0,47.0,N 
11/5/2014,24.0,28.8,25.3,91.0,0.0,2.3,4.0,40.0,47.0,N 
12/5/2014,23.0,29.8,26.2,91.0,19.2,7.8,4.0,130.0,43.0,N 
5/13/2014,23.0,29.8,26.7,91.0,0.0,2.8,3.0,30.0,44.0,N 
5/14/2014,23.0,30.0,24.4,91.0,0.0,2.2,3.0,30.0,48.0,N 
5/15/2014,23.0,27.6,24.9,91.0,31.0,0.0,4.0,30.0,48.0,N 
5/16/2014,23.0,28.6,25.2,91.0,1.2,1.5,3.0,30.0,48.0,N 
5/17/2014,23.0,30.2,26.6,91.0,1.6,5.6,4.0,30.0,44.0,N 
5/18/2014,23.0,29.8,26.2,91.0,0.0,4.3,4.0,0.0,45.0,N 
5/19/2014,24.0,27.8,25.1,91.0,0.4,0.3,4.0,30.0,47.0,N 
5/20/2014,23.0,30.4,26.6,91.0,2.8,8.0,4.0,30.0,42.0,N 
5/21/2014,23.0,30.0,26.7,91.0,0.0,8.0,5.0,30.0,43.0,N 
5/22/2014,24.0,30.2,26.0,91.0,0.0,4.3,4.0,40.0,46.0,N 
5/23/2014,23.0,28.0,25.0,91.0,2.6,0.0,4.0,30.0,47.0,N 
5/24/2014,23.0,30.6,26.4,91.0,0.6,6.2,4.0,0.0,44.0,N 
5/25/2014,23.0,30.2,25.4,91.0,0.0,3.5,4.0,30.0,48.0,N 
5/26/2014,23.0,29.6,26.4,91.0,17.9,3.3,3.0,30.0,44.0,N 
5/27/2014,23.0,30.0,26.7,91.0,0.0,7.1,5.0,30.0,44.0,N 
5/28/2014,24.0,29.6,25.5,91.0,3.6,3.8,6.0,30.0,48.0,N 
5/29/2014,24.0,29.8,26.3,91.0,30.6,3.9,4.0,30.0,45.0,N 
5/30/2014,23.0,28.2,25.2,91.0,23.0,0.7,4.0,30.0,48.0,N 
5/31/2014,23.0,28.6,25.2,91.0,29.6,1.8,4.0,30.0,47.0,N 
1/6/2014,24.0,29.8,26.5,91.0,2.0,5.6,3.0,260.0,45.0,N 
2/6/2014,23.0,29.8,26.0,91.0,1.0,1.4,4.0,360.0,46.0,N 
3/6/2014,23.0,29.6,25.6,91.0,0.0,2.4,18.0,200.0,47.0,N 
4/6/2014,23.0,29.8,25.6,91.0,11.0,2.6,4.0,200.0,46.0,N 
5/6/2014,23.0,29.4,28.6,91.0,0.0,3.4,4.0,280.0,46.0,N 
6/6/2014,23.0,29.8,25.5,91.0,7.6,3.2,4.0,250.0,46.0,N 
7/6/2014,23.0,29.0,25.8,91.0,0.0,3.4,5.0,320.0,46.0,N 
8/6/2014,23.0,29.2,25.4,91.0,0.0,0.6,3.0,230.0,47.0,N 
9/6/2014,24.0,30.0,25.4,91.0,5.0,7.7,4.0,320.0,46.0,N 
10/6/2014,25.0,28.4,26.1,91.0,8.8,7.5,4.0,360.0,47.0,N 
11/6/2014,23.0,27.6,25.8,91.0,10.2,0.1,3.0,260.0,46.0,N 
12/6/2014,24.0,28.2,24.7,91.0,72.8,1.5,4.0,350.0,49.0,N 
6/13/2014,24.0,27.0,25.2,91.0,42.1,3.3,5.0,360.0,48.0,N 
6/14/2014,22.0,29.0,24.4,91.0,9.8,0.0,3.0,280.0,50.0,N 
6/15/2014,21.0,28.8,25.3,91.0,0.0,2.8,5.0,270.0,46.0,N 
6/16/2014,22.0,29.0,24.4,91.0,29.0,2.4,6.0,230.0,46.0,N 
6/17/2014,23.0,27.6,24.5,91.0,65.8,4.1,4.0,360.0,47.0,N 
6/18/2014,23.0,28.0,25.2,91.0,2.9,0.1,4.0,260.0,47.0,N 
6/19/2014,23.0,29.6,25.2,91.0,0.6,0.8,3.0,300.0,46.0,N 
6/20/2014,23.0,29.8,25.8,91.0,0.0,2.1,3.0,340.0,45.0,N 
6/21/2014,23.0,27.6,25.9,91.0,63.4,3.4,3.0,340.0,46.0,N 
6/22/2014,22.0,29.2,24.7,91.0,0.4,0.0,3.0,170.0,47.0,N 
6/23/2014,23.0,28.8,25.3,91.0,0.8,6.7,4.0,290.0,45.0,N 
6/24/2014,23.0,28.0,25.6,91.0,0.0,5.8,4.0,230.0,45.0,N 
6/25/2014,23.0,28.6,25.4,91.0,0.1,3.2,6.0,200.0,39.0,N 
6/26/2014,23.0,28.2,25.1,91.0,0.2,1.6,4.0,200.0,46.0,N 
6/27/2014,23.0,28.0,25.3,91.0,1.4,2.8,3.0,250.0,45.0,N 
6/28/2014,22.0,29.0,25.0,91.0,9.0,2.8,5.0,240.0,47.0,N 
6/29/2014,22.0,27.8,25.6,91.0,0.8,5.7,4.0,250.0,43.0,N 
6/30/2014,0.0,0.0,24.2,91.0,14.7,2.0,6.0,200.0,47.0,N 
1/7/2014,23.0,25.4,25.2,91.0,64.8,0.0,8.0,180.0,48.0,N 
2/7/2014,22.0,26.8,23.8,91.0,3.0,0.0,6.0,180.0,50.0,N 
3/7/2014,24.0,26.4,24.9,91.0,1.0,0.4,8.0,130.0,48.0,N 
4/7/2014,24.0,27.0,24.4,91.0,12.0,0.0,6.0,150.0,47.0,N 
5/7/2014,23.0,27.6,23.9,91.0,3.0,0.1,8.0,200.0,48.0,N 
6/7/2014,22.0,27.0,23.9,91.0,5.0,0.2,6.0,200.0,48.0,N 
7/7/2014,23.0,26.0,24.4,91.0,9.6,0.0,4.0,0.0,49.0,N 
8/7/2014,22.0,27.6,24.0,91.0,0.6,1.2,5.0,0.0,47.0,N 
9/7/2014,23.0,28.0,25.0,91.0,15.8,5.2,5.0,0.0,46.0,N 
10/7/2014,23.0,27.6,24.8,91.0,0.8,2.2,4.0,0.0,47.0,N 
11/7/2014,22.0,28.4,24.7,91.0,0.0,5.6,4.0,30.0,45.0,N 
12/7/2014,23.0,28.0,24.6,91.0,3.6,4.7,6.0,180.0,46.0,N 
7/13/2014,22.0,27.4,24.3,91.0,0.0,0.5,4.0,0.0,46.0,N 
7/14/2014,22.0,27.0,24.6,91.0,20.6,0.6,5.0,30.0,49.0,N 
7/15/2014,22.0,28.0,24.6,91.0,1.8,2.3,3.0,30.0,48.0,N 
7/16/2014,23.0,28.2,24.7,91.0,2.2,1.6,4.0,0.0,47.0,N 
7/17/2014,23.0,27.6,24.9,91.0,0.0,1.5,4.0,0.0,45.0,N 
7/18/2014,22.0,27.8,24.9,91.0,1.0,3.1,6.0,200.0,45.0,N 
7/19/2014,22.0,28.2,24.6,91.0,0.0,3.3,4.0,0.0,45.0,N 
7/20/2014,23.0,27.4,24.6,91.0,0.0,0.6,5.0,160.0,47.0,N 
7/21/2014,23.0,27.8,24.7,91.0,2.0,1.6,6.0,170.0,41.0,N 
7/22/2014,22.0,27.4,24.2,91.0,2.8,0.0,18.0,30.0,45.0,N 
7/23/2014,22.0,28.0,24.3,91.0,24.4,3.7,5.0,130.0,45.0,N 
7/24/2014,23.0,28.0,24.9,91.0,0.8,4.6,4.0,180.0,46.0,N 
7/25/2014,22.0,28.2,24.8,91.0,0.0,7.8,4.0,200.0,44.0,N 
7/26/2014,21.0,26.4,24.6,91.0,7.2,1.7,6.0,180.0,45.0,N 
7/27/2014,22.0,26.8,23.9,91.0,0.6,5.5,7.0,180.0,45.0,N 
7/28/2014,22.0,27.6,23.7,91.0,2.0,2.0,5.0,50.0,46.0,N 
7/29/2014,21.0,27.6,23.6,91.0,1.0,5.0,5.0,190.0,47.0,N 
7/30/2014,22.0,28.4,24.5,91.0,3.9,1.9,3.0,0.0,47.0,N 
7/31/2014,24.0,27.8,25.0,91.0,1.2,1.5,4.0,180.0,48.0,N 
1/8/2014,22.0,28.8,24.6,91.0,1.2,5.9,4.0,200.0,47.0,N 
2/8/2014,22.0,28.6,25.1,91.0,0.2,5.5,5.0,170.0,47.0,N 
3/8/2014,22.0,26.4,24.0,91.0,15.1,0.2,3.0,0.0,48.0,N 
4/8/2014,22.0,27.0,24.6,91.0,2.8,0.7,6.0,140.0,45.0,N 
5/8/2014,21.0,27.0,23.5,91.0,0.0,1.1,5.0,170.0,47.0,N 
6/8/2014,21.0,28.4,24.4,91.0,8.4,6.6,3.0,170.0,46.0,N 
7/8/2014,23.0,28.0,25.1,91.0,1.2,3.1,4.0,30.0,46.0,N 
8/8/2014,22.0,29.2,24.9,91.0,8.0,6.7,4.0,190.0,45.0,N 
9/8/2014,22.0,26.4,24.7,91.0,1.6,0.0,5.0,190.0,47.0,N 
10/8/2014,22.0,29.0,24.3,91.0,4.4,2.3,4.0,0.0,46.0,N 
11/8/2014,22.0,27.0,23.7,91.0,0.2,1.2,8.0,160.0,47.0,N 
12/8/2014,22.0,27.6,24.2,91.0,2.2,3.9,6.0,0.0,47.0,N 
8/13/2014,23.0,26.6,24.4,91.0,1.0,0.3,7.0,180.0,48.0,N 
8/14/2014,23.0,26.4,24.3,91.0,10.0,0.2,6.0,50.0,48.0,N 
8/15/2014,22.0,27.6,24.2,91.0,33.8,3.5,5.0,190.0,46.0,N 
8/16/2014,24.0,26.4,24.0,91.0,7.2,0.3,8.0,180.0,48.0,N 
8/17/2014,23.0,24.6,23.5,91.0,28.6,0.0,6.0,150.0,49.0,N 
8/18/2014,23.0,26.8,24.1,91.0,24.4,0.0,6.0,0.0,47.0,N 
8/19/2014,23.0,27.2,24.2,91.0,6.6,1.8,8.0,200.0,48.0,N 
8/20/2014,22.0,27.4,24.0,91.0,6.4,1.5,7.0,180.0,49.0,N 
8/21/2014,23.0,25.4,24.3,91.0,0.8,0.2,7.0,180.0,48.0,N 
8/22/2014,23.0,26.6,23.9,91.0,1.6,1.8,5.0,180.0,47.0,N 
8/23/2014,22.0,26.2,23.3,91.0,0.2,0.5,6.0,170.0,48.0,N 
8/24/2014,23.0,25.6,23.7,91.0,23.0,0.4,4.0,160.0,48.0,N 
8/25/2014,21.0,27.4,24.8,91.0,1.0,1.7,4.0,0.0,44.0,N 
8/26/2014,23.0,25.2,24.2,91.0,0.4,0.0,5.0,200.0,47.0,N 
8/27/2014,22.0,27.8,24.7,91.0,39.0,4.4,4.0,250.0,45.0,N 
8/28/2014,22.0,27.0,24.2,91.0,0.0,0.7,5.0,190.0,47.0,N 
8/29/2014,22.0,27.2,23.7,91.0,0.3,0.0,5.0,170.0,48.0,N 
